MacAndCheese,bevs-mac-and-cheese.txt,"Bring a large pot of lightly salted water to a boil.

Add pasta and cook for 8 to 10 minutes or until al dente; drain and reserve.

In a microwave-safe bowl, combine milk, flour and salt and pepper to taste; whisk or beat until smooth.

Add butter and cheese; microwave on high for 5 minutes and whisk until smooth.

Microwave for an additional 4 to 5 minutes and whisk or beat until smooth and no lumps remain.

Add cooked pasta to mixture; stir and serve.

",2,"In a microwave-safe bowl, combine milk, flour and salt and pepper to taste; whisk or beat until smooth.
",whisk
MacAndCheese,bevs-mac-and-cheese.txt,"Bring a large pot of lightly salted water to a boil.

Add pasta and cook for 8 to 10 minutes or until al dente; drain and reserve.

In a microwave-safe bowl, combine milk, flour and salt and pepper to taste; whisk or beat until smooth.

Add butter and cheese; microwave on high for 5 minutes and whisk until smooth.

Microwave for an additional 4 to 5 minutes and whisk or beat until smooth and no lumps remain.

Add cooked pasta to mixture; stir and serve.

",2,"In a microwave-safe bowl, combine milk, flour and salt and pepper to taste; whisk or beat until smooth.
",beat
MacAndCheese,bevs-mac-and-cheese.txt,"Bring a large pot of lightly salted water to a boil.

Add pasta and cook for 8 to 10 minutes or until al dente; drain and reserve.

In a microwave-safe bowl, combine milk, flour and salt and pepper to taste; whisk or beat until smooth.

Add butter and cheese; microwave on high for 5 minutes and whisk until smooth.

Microwave for an additional 4 to 5 minutes and whisk or beat until smooth and no lumps remain.

Add cooked pasta to mixture; stir and serve.

",3,"Add butter and cheese; microwave on high for 5 minutes and whisk until smooth.
",add
MacAndCheese,bevs-mac-and-cheese.txt,"Bring a large pot of lightly salted water to a boil.

Add pasta and cook for 8 to 10 minutes or until al dente; drain and reserve.

In a microwave-safe bowl, combine milk, flour and salt and pepper to taste; whisk or beat until smooth.

Add butter and cheese; microwave on high for 5 minutes and whisk until smooth.

Microwave for an additional 4 to 5 minutes and whisk or beat until smooth and no lumps remain.

Add cooked pasta to mixture; stir and serve.

",3,"Add butter and cheese; microwave on high for 5 minutes and whisk until smooth.
",whisk
MacAndCheese,bevs-mac-and-cheese.txt,"Bring a large pot of lightly salted water to a boil.

Add pasta and cook for 8 to 10 minutes or until al dente; drain and reserve.

In a microwave-safe bowl, combine milk, flour and salt and pepper to taste; whisk or beat until smooth.

Add butter and cheese; microwave on high for 5 minutes and whisk until smooth.

Microwave for an additional 4 to 5 minutes and whisk or beat until smooth and no lumps remain.

Add cooked pasta to mixture; stir and serve.

",4,"Microwave for an additional 4 to 5 minutes and whisk or beat until smooth and no lumps remain.
",whisk
MacAndCheese,bevs-mac-and-cheese.txt,"Bring a large pot of lightly salted water to a boil.

Add pasta and cook for 8 to 10 minutes or until al dente; drain and reserve.

In a microwave-safe bowl, combine milk, flour and salt and pepper to taste; whisk or beat until smooth.

Add butter and cheese; microwave on high for 5 minutes and whisk until smooth.

Microwave for an additional 4 to 5 minutes and whisk or beat until smooth and no lumps remain.

Add cooked pasta to mixture; stir and serve.

",4,"Microwave for an additional 4 to 5 minutes and whisk or beat until smooth and no lumps remain.
",beat
MacAndCheese,bevs-mac-and-cheese.txt,"Bring a large pot of lightly salted water to a boil.

Add pasta and cook for 8 to 10 minutes or until al dente; drain and reserve.

In a microwave-safe bowl, combine milk, flour and salt and pepper to taste; whisk or beat until smooth.

Add butter and cheese; microwave on high for 5 minutes and whisk until smooth.

Microwave for an additional 4 to 5 minutes and whisk or beat until smooth and no lumps remain.

Add cooked pasta to mixture; stir and serve.

",4,"Microwave for an additional 4 to 5 minutes and whisk or beat until smooth and no lumps remain.
",remain
MacAndCheese,bevs-mac-and-cheese.txt,"Bring a large pot of lightly salted water to a boil.

Add pasta and cook for 8 to 10 minutes or until al dente; drain and reserve.

In a microwave-safe bowl, combine milk, flour and salt and pepper to taste; whisk or beat until smooth.

Add butter and cheese; microwave on high for 5 minutes and whisk until smooth.

Microwave for an additional 4 to 5 minutes and whisk or beat until smooth and no lumps remain.

Add cooked pasta to mixture; stir and serve.

",5,"Add cooked pasta to mixture; stir and serve.
",add
MacAndCheese,bevs-mac-and-cheese.txt,"Bring a large pot of lightly salted water to a boil.

Add pasta and cook for 8 to 10 minutes or until al dente; drain and reserve.

In a microwave-safe bowl, combine milk, flour and salt and pepper to taste; whisk or beat until smooth.

Add butter and cheese; microwave on high for 5 minutes and whisk until smooth.

Microwave for an additional 4 to 5 minutes and whisk or beat until smooth and no lumps remain.

Add cooked pasta to mixture; stir and serve.

",5,"Add cooked pasta to mixture; stir and serve.
",stir
MacAndCheese,bevs-mac-and-cheese.txt,"Bring a large pot of lightly salted water to a boil.

Add pasta and cook for 8 to 10 minutes or until al dente; drain and reserve.

In a microwave-safe bowl, combine milk, flour and salt and pepper to taste; whisk or beat until smooth.

Add butter and cheese; microwave on high for 5 minutes and whisk until smooth.

Microwave for an additional 4 to 5 minutes and whisk or beat until smooth and no lumps remain.

Add cooked pasta to mixture; stir and serve.

",5,"Add cooked pasta to mixture; stir and serve.
",serve
MacAndCheese,cheesy-salsa-mac.txt,"Heat a large, deep skillet over medium-high heat.

Cook and stir beef in the hot skillet until browned and crumbly, 5 to 7 minutes; drain and discard grease.

Return skillet to heat.

Stir salsa, taco seasoning mix, and black pepper into the beef; simmer the mixture until hot, about 5 minutes.

Stir water, macaroni, and milk into the beef mixture; bring to a boil, reduce heat to medium-low, place a cover on the skillet, and simmer the mixture until the pasta is tender, about 10 minutes.

Stir cheese food and Cheddar cheese into the pasta mixture; cook until the cheese melts completely, 5 to 7 minutes.

",0,"Heat a large, deep skillet over medium-high heat.
",heat
MacAndCheese,cheesy-salsa-mac.txt,"Heat a large, deep skillet over medium-high heat.

Cook and stir beef in the hot skillet until browned and crumbly, 5 to 7 minutes; drain and discard grease.

Return skillet to heat.

Stir salsa, taco seasoning mix, and black pepper into the beef; simmer the mixture until hot, about 5 minutes.

Stir water, macaroni, and milk into the beef mixture; bring to a boil, reduce heat to medium-low, place a cover on the skillet, and simmer the mixture until the pasta is tender, about 10 minutes.

Stir cheese food and Cheddar cheese into the pasta mixture; cook until the cheese melts completely, 5 to 7 minutes.

",1,"Cook and stir beef in the hot skillet until browned and crumbly, 5 to 7 minutes; drain and discard grease.
",cook
MacAndCheese,cheesy-salsa-mac.txt,"Heat a large, deep skillet over medium-high heat.

Cook and stir beef in the hot skillet until browned and crumbly, 5 to 7 minutes; drain and discard grease.

Return skillet to heat.

Stir salsa, taco seasoning mix, and black pepper into the beef; simmer the mixture until hot, about 5 minutes.

Stir water, macaroni, and milk into the beef mixture; bring to a boil, reduce heat to medium-low, place a cover on the skillet, and simmer the mixture until the pasta is tender, about 10 minutes.

Stir cheese food and Cheddar cheese into the pasta mixture; cook until the cheese melts completely, 5 to 7 minutes.

",1,"Cook and stir beef in the hot skillet until browned and crumbly, 5 to 7 minutes; drain and discard grease.
",stir
MacAndCheese,cheesy-salsa-mac.txt,"Heat a large, deep skillet over medium-high heat.

Cook and stir beef in the hot skillet until browned and crumbly, 5 to 7 minutes; drain and discard grease.

Return skillet to heat.

Stir salsa, taco seasoning mix, and black pepper into the beef; simmer the mixture until hot, about 5 minutes.

Stir water, macaroni, and milk into the beef mixture; bring to a boil, reduce heat to medium-low, place a cover on the skillet, and simmer the mixture until the pasta is tender, about 10 minutes.

Stir cheese food and Cheddar cheese into the pasta mixture; cook until the cheese melts completely, 5 to 7 minutes.

",1,"Cook and stir beef in the hot skillet until browned and crumbly, 5 to 7 minutes; drain and discard grease.
",drain
MacAndCheese,cheesy-salsa-mac.txt,"Heat a large, deep skillet over medium-high heat.

Cook and stir beef in the hot skillet until browned and crumbly, 5 to 7 minutes; drain and discard grease.

Return skillet to heat.

Stir salsa, taco seasoning mix, and black pepper into the beef; simmer the mixture until hot, about 5 minutes.

Stir water, macaroni, and milk into the beef mixture; bring to a boil, reduce heat to medium-low, place a cover on the skillet, and simmer the mixture until the pasta is tender, about 10 minutes.

Stir cheese food and Cheddar cheese into the pasta mixture; cook until the cheese melts completely, 5 to 7 minutes.

",1,"Cook and stir beef in the hot skillet until browned and crumbly, 5 to 7 minutes; drain and discard grease.
",discard
MacAndCheese,cheesy-salsa-mac.txt,"Heat a large, deep skillet over medium-high heat.

Cook and stir beef in the hot skillet until browned and crumbly, 5 to 7 minutes; drain and discard grease.

Return skillet to heat.

Stir salsa, taco seasoning mix, and black pepper into the beef; simmer the mixture until hot, about 5 minutes.

Stir water, macaroni, and milk into the beef mixture; bring to a boil, reduce heat to medium-low, place a cover on the skillet, and simmer the mixture until the pasta is tender, about 10 minutes.

Stir cheese food and Cheddar cheese into the pasta mixture; cook until the cheese melts completely, 5 to 7 minutes.

",2,"Return skillet to heat.
",return
MacAndCheese,cheesy-salsa-mac.txt,"Heat a large, deep skillet over medium-high heat.

Cook and stir beef in the hot skillet until browned and crumbly, 5 to 7 minutes; drain and discard grease.

Return skillet to heat.

Stir salsa, taco seasoning mix, and black pepper into the beef; simmer the mixture until hot, about 5 minutes.

Stir water, macaroni, and milk into the beef mixture; bring to a boil, reduce heat to medium-low, place a cover on the skillet, and simmer the mixture until the pasta is tender, about 10 minutes.

Stir cheese food and Cheddar cheese into the pasta mixture; cook until the cheese melts completely, 5 to 7 minutes.

",3,"Stir salsa, taco seasoning mix, and black pepper into the beef; simmer the mixture until hot, about 5 minutes.
",stir
MacAndCheese,cheesy-salsa-mac.txt,"Heat a large, deep skillet over medium-high heat.

Cook and stir beef in the hot skillet until browned and crumbly, 5 to 7 minutes; drain and discard grease.

Return skillet to heat.

Stir salsa, taco seasoning mix, and black pepper into the beef; simmer the mixture until hot, about 5 minutes.

Stir water, macaroni, and milk into the beef mixture; bring to a boil, reduce heat to medium-low, place a cover on the skillet, and simmer the mixture until the pasta is tender, about 10 minutes.

Stir cheese food and Cheddar cheese into the pasta mixture; cook until the cheese melts completely, 5 to 7 minutes.

",3,"Stir salsa, taco seasoning mix, and black pepper into the beef; simmer the mixture until hot, about 5 minutes.
",simmer
MacAndCheese,cheesy-salsa-mac.txt,"Heat a large, deep skillet over medium-high heat.

Cook and stir beef in the hot skillet until browned and crumbly, 5 to 7 minutes; drain and discard grease.

Return skillet to heat.

Stir salsa, taco seasoning mix, and black pepper into the beef; simmer the mixture until hot, about 5 minutes.

Stir water, macaroni, and milk into the beef mixture; bring to a boil, reduce heat to medium-low, place a cover on the skillet, and simmer the mixture until the pasta is tender, about 10 minutes.

Stir cheese food and Cheddar cheese into the pasta mixture; cook until the cheese melts completely, 5 to 7 minutes.

",4,"Stir water, macaroni, and milk into the beef mixture; bring to a boil, reduce heat to medium-low, place a cover on the skillet, and simmer the mixture until the pasta is tender, about 10 minutes.
",stir
MacAndCheese,cheesy-salsa-mac.txt,"Heat a large, deep skillet over medium-high heat.

Cook and stir beef in the hot skillet until browned and crumbly, 5 to 7 minutes; drain and discard grease.

Return skillet to heat.

Stir salsa, taco seasoning mix, and black pepper into the beef; simmer the mixture until hot, about 5 minutes.

Stir water, macaroni, and milk into the beef mixture; bring to a boil, reduce heat to medium-low, place a cover on the skillet, and simmer the mixture until the pasta is tender, about 10 minutes.

Stir cheese food and Cheddar cheese into the pasta mixture; cook until the cheese melts completely, 5 to 7 minutes.

",4,"Stir water, macaroni, and milk into the beef mixture; bring to a boil, reduce heat to medium-low, place a cover on the skillet, and simmer the mixture until the pasta is tender, about 10 minutes.
",bring
MacAndCheese,cheesy-salsa-mac.txt,"Heat a large, deep skillet over medium-high heat.

Cook and stir beef in the hot skillet until browned and crumbly, 5 to 7 minutes; drain and discard grease.

Return skillet to heat.

Stir salsa, taco seasoning mix, and black pepper into the beef; simmer the mixture until hot, about 5 minutes.

Stir water, macaroni, and milk into the beef mixture; bring to a boil, reduce heat to medium-low, place a cover on the skillet, and simmer the mixture until the pasta is tender, about 10 minutes.

Stir cheese food and Cheddar cheese into the pasta mixture; cook until the cheese melts completely, 5 to 7 minutes.

",4,"Stir water, macaroni, and milk into the beef mixture; bring to a boil, reduce heat to medium-low, place a cover on the skillet, and simmer the mixture until the pasta is tender, about 10 minutes.
",reduce
MacAndCheese,cheesy-salsa-mac.txt,"Heat a large, deep skillet over medium-high heat.

Cook and stir beef in the hot skillet until browned and crumbly, 5 to 7 minutes; drain and discard grease.

Return skillet to heat.

Stir salsa, taco seasoning mix, and black pepper into the beef; simmer the mixture until hot, about 5 minutes.

Stir water, macaroni, and milk into the beef mixture; bring to a boil, reduce heat to medium-low, place a cover on the skillet, and simmer the mixture until the pasta is tender, about 10 minutes.

Stir cheese food and Cheddar cheese into the pasta mixture; cook until the cheese melts completely, 5 to 7 minutes.

",4,"Stir water, macaroni, and milk into the beef mixture; bring to a boil, reduce heat to medium-low, place a cover on the skillet, and simmer the mixture until the pasta is tender, about 10 minutes.
",place
MacAndCheese,cheesy-salsa-mac.txt,"Heat a large, deep skillet over medium-high heat.

Cook and stir beef in the hot skillet until browned and crumbly, 5 to 7 minutes; drain and discard grease.

Return skillet to heat.

Stir salsa, taco seasoning mix, and black pepper into the beef; simmer the mixture until hot, about 5 minutes.

Stir water, macaroni, and milk into the beef mixture; bring to a boil, reduce heat to medium-low, place a cover on the skillet, and simmer the mixture until the pasta is tender, about 10 minutes.

Stir cheese food and Cheddar cheese into the pasta mixture; cook until the cheese melts completely, 5 to 7 minutes.

",4,"Stir water, macaroni, and milk into the beef mixture; bring to a boil, reduce heat to medium-low, place a cover on the skillet, and simmer the mixture until the pasta is tender, about 10 minutes.
",simmer
MacAndCheese,cheesy-salsa-mac.txt,"Heat a large, deep skillet over medium-high heat.

Cook and stir beef in the hot skillet until browned and crumbly, 5 to 7 minutes; drain and discard grease.

Return skillet to heat.

Stir salsa, taco seasoning mix, and black pepper into the beef; simmer the mixture until hot, about 5 minutes.

Stir water, macaroni, and milk into the beef mixture; bring to a boil, reduce heat to medium-low, place a cover on the skillet, and simmer the mixture until the pasta is tender, about 10 minutes.

Stir cheese food and Cheddar cheese into the pasta mixture; cook until the cheese melts completely, 5 to 7 minutes.

",5,"Stir cheese food and Cheddar cheese into the pasta mixture; cook until the cheese melts completely, 5 to 7 minutes.
",stir
MacAndCheese,cheesy-salsa-mac.txt,"Heat a large, deep skillet over medium-high heat.

Cook and stir beef in the hot skillet until browned and crumbly, 5 to 7 minutes; drain and discard grease.

Return skillet to heat.

Stir salsa, taco seasoning mix, and black pepper into the beef; simmer the mixture until hot, about 5 minutes.

Stir water, macaroni, and milk into the beef mixture; bring to a boil, reduce heat to medium-low, place a cover on the skillet, and simmer the mixture until the pasta is tender, about 10 minutes.

Stir cheese food and Cheddar cheese into the pasta mixture; cook until the cheese melts completely, 5 to 7 minutes.

",5,"Stir cheese food and Cheddar cheese into the pasta mixture; cook until the cheese melts completely, 5 to 7 minutes.
",cook
